Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,SalaryPerExperience,AgeGroup
44.0,0,3,1.0,18.0,182000.0,4,5,0,10111.111111111111,3
35.0,1,1,Human Resources Manager,8.0,92000.0,2,0,0,11500.0,2
26.0,0,0,10.0,1.0,26000.0,3,4,0,26000.0,2
37.0,1,2,6.0,12.0,125000.0,4,0,0,10416.666666666666,2
29.0,0,1,0.0,4.0,71000.0,0,1,0,17750.0,2
51.0,0,3,1.0,24.0,240000.0,3,0,0,10000.0,3
28.0,1,1,Software Developer,2.0,36000.0,3,0,0,18000.0,2
44.0,1,2,Human Resources Manager,15.0,152000.0,4,3,0,10133.333333333334,3
38.0,0,1,Operations Manager,11.0,119000.0,4,5,0,10818.181818181818,2
30.0,1,0,10.0,1.0,26000.0,4,0,0,26000.0,2
31.0,0,1,Software Developer,6.0,85000.0,2,1,0,14166.666666666666,2
34.0,0,1,Operations Manager,8.0,101000.0,3,4,0,12625.0,2
30.0,1,2,Human Resources Coordinator,3.0,49000.0,1,7,0,16333.333333333334,2
44.0,0,3,1.0,18.0,182000.0,3,4,0,10111.111111111111,3
35.0,1,1,Human Resources Manager,8.0,92000.0,2,2,0,11500.0,2
26.0,0,0,10.0,1.0,26000.0,1,0,0,26000.0,2
37.0,1,2,6.0,12.0,125000.0,4,0,0,10416.666666666666,2
29.0,0,1,0.0,4.0,71000.0,3,1,0,17750.0,2
51.0,0,3,1.0,24.0,240000.0,3,1,0,10000.0,3
28.0,1,1,Software Developer,2.0,36000.0,3,0,0,18000.0,2
38.0,0,1,Operations Manager,11.0,119000.0,2,1,0,10818.181818181818,2
30.0,1,0,10.0,1.0,26000.0,4,5,0,26000.0,2
45.0,0,3,1.0,19.0,190000.0,2,0,0,10000.0,3
41.0,1,2,Marketing Coordinator,13.0,131000.0,4,3,0,10076.923076923076,3
27.0,0,1,Software Developer,3.0,62000.0,3,0,0,20666.666666666668,2
42.0,1,2,6.0,16.0,137000.0,0,1,0,8562.5,3
29.0,1,1,Human Resources Coordinator,2.0,45000.0,0,0,0,22500.0,2
36.0,1,1,Operations Manager,7.0,91000.0,0,0,0,13000.0,2
43.0,0,3,1.0,17.0,179000.0,1,1,0,10529.411764705885,3
31.0,1,1,0.0,5.0,74000.0,3,0,0,14800.0,2
49.0,0,2,6.0,23.0,228000.0,3,0,0,9913.04347826087,3
28.0,1,1,Software Developer,2.0,37000.0,2,1,0,18500.0,2
45.0,1,3,1.0,19.0,193000.0,1,1,0,10157.894736842103,3
38.0,0,1,Operations Manager,11.0,119000.0,3,4,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,3,4,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,2,0,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,1,7,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,3,1,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,2,2,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,0,0,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,0,6,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,3,1,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,3,4,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,2,0,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,3,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,1,0,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,0,6,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,3,1,0,10166.666666666666,3
38.0,0,1,Operations Manager,11.0,119000.0,2,2,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,1,7,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,1,7,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,4,3,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,2,2,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,0,0,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,2,1,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,3,4,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,1,7,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,2,0,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,0,0,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,1,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,0,0,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,3,0,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,2,0,0,10166.666666666666,3
30.0,1,0,10.0,1.0,25000.0,3,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,4,3,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,0,1,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,3,0,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,4,3,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,4,3,0,52000.0,2
48.0,0,3,1.0,22.0,219000.0,2,2,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,1,0,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,3,0,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,3,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,4,3,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,3,4,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,4,5,0,10166.666666666666,3
38.0,0,1,Operations Manager,11.0,119000.0,4,5,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,3,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,3,0,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,2,0,0,20333.33333333333,2
35.0,1,2,Human Resources Manager,8.0,92000.0,4,5,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,4,5,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,0,6,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,1,7,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,3,0,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,3,1,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,2,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,4,5,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,4,0,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,1,7,0,10166.666666666666,3
38.0,0,1,Operations Manager,11.0,119000.0,0,6,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,1,7,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,2,2,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,4,3,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,3,1,0,10466.666666666666,3
26.0,0,1,0.0,1.0,52000.0,3,4,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,4,3,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,1,7,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,2,2,0,12833.333333333334,2
31.0,1,0,10.0,1.0,25000.0,1,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,1,1,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,2,2,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,2,1,0,10166.666666666666,3
38.0,0,1,Operations Manager,11.0,119000.0,3,1,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,4,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,3,1,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,0,6,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,4,5,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,0,0,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,2,2,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,2,0,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,1,1,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,0,1,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,4,3,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,3,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,0,6,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,1,0,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,3,0,0,10166.666666666666,3
38.0,0,1,Operations Manager,11.0,119000.0,4,0,0,10818.181818181818,2
30.0,1,0,10.0,1.0,25000.0,1,0,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,3,1,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,2,1,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,3,0,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,1,1,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,4,5,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,1,7,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,2,0,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,1,0,0,12833.333333333334,2
34.0,0,1,Operations Manager,8.0,104000.0,3,1,0,13000.0,2
31.0,1,0,10.0,1.0,25000.0,3,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,0,0,0,10200.0,3
28.0,1,1,Software Developer,2.0,37000.0,2,1,0,18500.0,2
44.0,1,3,1.0,18.0,183000.0,3,0,0,10166.666666666666,3
30.0,1,0,10.0,1.0,25000.0,1,1,0,25000.0,2
45.0,0,2,6.0,20.0,204000.0,3,0,0,10200.0,3
27.0,1,1,Software Developer,3.0,61000.0,0,6,0,20333.33333333333,2
41.0,0,3,1.0,15.0,157000.0,2,1,0,10466.666666666666,3
35.0,1,2,Human Resources Manager,8.0,92000.0,4,3,0,11500.0,2
26.0,0,1,0.0,1.0,52000.0,1,7,0,52000.0,2
30.0,1,1,Marketing Coordinator,4.0,58000.0,4,3,0,14500.0,2
48.0,0,3,1.0,22.0,219000.0,0,1,0,9954.545454545454,3
32.0,1,2,6.0,6.0,77000.0,0,6,0,12833.333333333334,2
31.0,1,2,Director of HR,6.0,95000.0,3,1,0,15833.333333333334,2
28.0,0,1,Web Developer,2.0,45000.0,4,0,0,22500.0,2
29.0,1,2,HR Generalist,4.0,70000.0,2,0,1,17500.0,2
35.0,0,3,Human Resources Manager,10.0,110000.0,4,0,1,11000.0,2
26.0,1,0,Web Developer,1.0,35000.0,3,0,0,35000.0,2
32.0,0,1,HR Generalist,5.0,60000.0,2,0,0,12000.0,2
27.0,1,2,Web Developer,2.0,50000.0,3,0,0,25000.0,2
39.0,0,2,Director of HR,12.0,120000.0,3,0,0,10000.0,2
23.0,1,1,HR Generalist,1.0,32000.0,4,5,0,32000.0,1
30.0,0,1,Web Developer,4.0,65000.0,4,0,0,16250.0,2
26.0,1,1,HR Coordinator,1.0,35000.0,3,0,0,35000.0,2
42.0,0,3,Human Resources Manager,14.0,130000.0,1,1,1,9285.714285714286,3
34.0,1,2,Director of HR,9.0,95000.0,4,3,0,10555.555555555557,2
31.0,1,1,HR Coordinator,4.0,50000.0,4,3,0,12500.0,2
29.0,0,1,Web Developer,3.0,60000.0,3,4,0,20000.0,2
35.0,1,2,HR Generalist,8.0,80000.0,1,0,1,10000.0,2
26.0,0,2,Web Developer,2.0,48000.0,2,2,0,24000.0,2
40.0,1,3,Director of HR,13.0,125000.0,0,0,0,9615.384615384615,3
34.0,0,1,Web Developer,7.0,85000.0,0,1,0,12142.857142857143,2
26.0,1,1,HR Generalist,2.0,42000.0,1,0,0,21000.0,2
25.0,1,0,Juniour HR Coordinator,1.0,32000.0,4,0,0,32000.0,2
33.0,0,2,Web Developer,6.0,80000.0,4,0,0,13333.333333333334,2
27.0,1,1,HR Generalist,2.0,42000.0,3,1,0,21000.0,2
29.0,1,2,Web Developer,4.0,65000.0,1,7,0,16250.0,2
24.0,0,1,Web Developer,1.0,40000.0,2,0,0,40000.0,1
34.0,0,2,Director of HR,10.0,105000.0,2,2,0,10500.0,2
28.0,1,1,HR Generalist,3.0,50000.0,2,2,0,16666.666666666668,2
33.0,0,3,Director of HR,8.0,95000.0,2,1,0,11875.0,2
29.0,1,1,Web Developer,3.0,60000.0,2,1,0,20000.0,2
25.0,0,0,HR Generalist,2.0,40000.0,1,1,0,20000.0,2
26.0,1,2,HR Generalist,2.0,55000.0,4,3,1,27500.0,2
30.0,0,1,Web Developer,5.0,70000.0,0,1,0,14000.0,2
24.0,1,0,Juniour HR Coordinator,1.0,32000.0,3,4,0,32000.0,1
31.0,0,2,Director of HR,7.0,90000.0,4,0,0,12857.142857142857,2
27.0,1,1,Web Developer,2.0,50000.0,1,7,0,25000.0,2
35.0,0,3,Human Resources Manager,10.0,110000.0,0,0,1,11000.0,2
26.0,1,1,HR Generalist,1.0,32000.0,2,2,0,32000.0,2
32.0,0,2,Web Developer,6.0,80000.0,1,0,0,13333.333333333334,2
25.0,0,0,Web Developer,2.0,45000.0,0,0,0,22500.0,2
33.0,1,1,HR Generalist,7.0,65000.0,4,0,0,9285.714285714286,2
27.0,0,2,Web Developer,2.0,50000.0,4,0,0,25000.0,2
28.0,1,1,HR Coordinator,3.0,45000.0,2,0,0,15000.0,2
34.0,0,3,Director of HR,9.0,95000.0,0,0,0,10555.555555555557,2
30.0,1,1,Web Developer,4.0,65000.0,2,0,0,16250.0,2
26.0,0,1,HR Coordinator,2.0,38000.0,0,0,0,19000.0,2
42.0,1,2,Human Resources Manager,13.0,125000.0,1,1,1,9615.384615384615,3
34.0,0,2,Web Developer,8.0,90000.0,2,0,0,11250.0,2
28.0,1,0,Juniour HR Generalist,2.0,43000.0,4,5,0,21500.0,2
31.0,0,1,HR Generalist,5.0,60000.0,3,4,0,12000.0,2
29.0,1,2,Web Developer,3.0,60000.0,4,3,0,20000.0,2
35.0,0,3,Human Resources Manager,10.0,110000.0,1,7,1,11000.0,2
26.0,1,1,Web Developer,1.0,35000.0,1,0,0,35000.0,2
32.0,0,2,Director of HR,6.0,95000.0,2,1,0,15833.333333333334,2
27.0,1,2,HR Generalist,2.0,42000.0,0,6,0,21000.0,2
39.0,0,2,HR Generalist,11.0,100000.0,2,0,1,9090.90909090909,2
30.0,0,1,Web Developer,4.0,65000.0,0,1,0,16250.0,2
26.0,1,1,HR Generalist,2.0,42000.0,0,6,0,21000.0,2
42.0,0,3,Director of HR,14.0,130000.0,4,3,0,9285.714285714286,3
34.0,1,2,Director of HR,9.0,95000.0,4,3,0,10555.555555555557,2
28.0,0,0,Web Developer,2.0,43000.0,2,1,0,21500.0,2
31.0,1,1,HR Coordinator,4.0,50000.0,2,2,0,12500.0,2
35.0,1,2,HR Generalist,8.0,80000.0,3,4,1,10000.0,2
26.0,0,2,Web Developer,2.0,48000.0,2,0,0,24000.0,2
40.0,1,3,Director of HR,13.0,125000.0,0,1,0,9615.384615384615,3
26.0,1,1,HR Generalist,2.0,42000.0,4,0,0,21000.0,2
25.0,1,0,HR Coordinator,1.0,32000.0,2,1,0,32000.0,2
33.0,0,2,Web Developer,6.0,80000.0,4,3,0,13333.333333333334,2
27.0,1,1,HR Generalist,2.0,42000.0,3,4,0,21000.0,2
31.0,0,3,Human Resources Manager,7.0,90000.0,2,2,1,12857.142857142857,2
29.0,1,2,Web Developer,4.0,65000.0,4,5,0,16250.0,2
24.0,0,1,Web Developer,1.0,40000.0,0,1,0,40000.0,1
42.0,1,2,HR Generalist,12.0,110000.0,1,1,1,9166.666666666666,3
34.0,0,2,Director of HR,10.0,105000.0,1,0,0,10500.0,2
28.0,1,1,HR Generalist,3.0,50000.0,3,1,0,16666.666666666668,2
33.0,0,3,Director of HR,8.0,95000.0,4,5,0,11875.0,2
29.0,1,1,Web Developer,3.0,60000.0,2,0,0,20000.0,2
25.0,0,0,HR Generalist,2.0,40000.0,2,1,0,20000.0,2
26.0,1,2,HR Generalist,2.0,55000.0,4,5,1,27500.0,2
30.0,0,1,Web Developer,5.0,70000.0,3,4,0,14000.0,2
24.0,1,0,Juniour HR Coordinator,1.0,32000.0,3,0,0,32000.0,1
31.0,0,2,Director of HR,7.0,90000.0,2,1,0,12857.142857142857,2
27.0,1,1,Web Developer,2.0,50000.0,2,1,0,25000.0,2
35.0,0,3,Human Resources Manager,10.0,110000.0,4,5,1,11000.0,2
26.0,1,1,HR Generalist,1.0,32000.0,4,5,0,32000.0,2
32.0,0,2,Web Developer,6.0,80000.0,2,0,0,13333.333333333334,2
29.0,1,2,HR Generalist,4.0,70000.0,2,1,1,17500.0,2
25.0,0,0,Web Developer,2.0,45000.0,4,5,0,22500.0,2
33.0,1,1,HR Generalist,7.0,65000.0,0,6,0,9285.714285714286,2
27.0,0,2,Web Developer,2.0,50000.0,3,1,0,25000.0,2
28.0,1,1,HR Coordinator,3.0,45000.0,3,0,0,15000.0,2
34.0,0,3,Director of HR,9.0,95000.0,0,6,0,10555.555555555557,2
30.0,1,1,Web Developer,4.0,65000.0,3,4,0,16250.0,2
26.0,0,1,HR Coordinator,2.0,38000.0,3,0,0,19000.0,2
42.0,1,2,Human Resources Manager,13.0,125000.0,0,1,1,9615.384615384615,3
34.0,0,2,Web Developer,8.0,90000.0,3,1,0,11250.0,2
28.0,1,0,Juniour HR Generalist,2.0,43000.0,4,0,0,21500.0,2
31.0,0,1,HR Generalist,5.0,60000.0,1,1,0,12000.0,2
29.0,1,2,Web Developer,3.0,60000.0,0,0,0,20000.0,2
26.0,1,1,Web Developer,1.0,35000.0,1,7,0,35000.0,2
27.0,1,2,HR Generalist,2.0,42000.0,2,0,0,21000.0,2
39.0,0,2,HR Generalist,11.0,100000.0,4,0,1,9090.90909090909,2
23.0,1,1,HR Coordinator,1.0,32000.0,4,3,0,32000.0,1
30.0,0,1,Web Developer,4.0,65000.0,4,3,0,16250.0,2
26.0,1,1,HR Generalist,2.0,42000.0,3,0,0,21000.0,2
42.0,0,3,Director of HR,14.0,130000.0,2,2,0,9285.714285714286,3
34.0,1,2,Director of HR,9.0,95000.0,2,0,0,10555.555555555557,2
28.0,0,0,Web Developer,2.0,43000.0,0,6,0,21500.0,2
31.0,1,1,HR Coordinator,4.0,500.0,0,1,0,125.0,2
27.0,1,1,0.0,1.0,45000.0,0,0,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,4,3,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,0,6,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,1,0,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,4,5,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,2,1,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,3,0,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,3,4,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,4,5,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,1,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,2,2,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,4,3,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,0,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,1,7,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,4,3,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,4,3,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,2,0,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,0,6,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,3,4,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,3,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,1,0,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,0,1,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,1,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,0,0,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,2,2,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,4,5,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,0,1,1,14285.714285714286,2
29.0,1,1,6.0,3.0,55000.0,0,1,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,2,2,1,13000.0,2
33.0,0,2,1.0,8.0,120000.0,3,0,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,4,3,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,4,3,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,2,0,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,2,2,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,4,3,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,3,4,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,4,0,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,2,2,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,0,1,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,1,1,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,0,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,1,7,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,4,3,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,2,1,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,4,0,1,14285.714285714286,2
29.0,1,1,6.0,3.0,55000.0,4,5,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,0,6,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,0,1,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,1,1,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,4,3,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,2,1,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,1,7,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,3,0,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,3,0,1,14285.714285714286,2
29.0,1,1,6.0,3.0,55000.0,2,2,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,3,1,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,0,0,0,45000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,4,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,1,7,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,2,0,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,1,7,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,3,1,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,0,6,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,1,7,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,0,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,2,1,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,1,7,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,0,0,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,3,1,0,14000.0,2
25.0,0,0,10.0,1.0,30000.0,0,0,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,2,1,1,14285.714285714286,2
29.0,1,1,6.0,3.0,55000.0,0,0,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,2,1,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,2,2,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,4,5,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,1,0,18333.33333333333,2
38.0,1,3,Research Scientist,12.0,140000.0,4,3,1,11666.666666666666,2
32.0,1,2,0.0,7.0,100000.0,1,0,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,2,1,0,25000.0,2
35.0,0,3,Research Scientist,10.0,130000.0,0,6,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,2,1,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,4,0,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,3,0,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,4,5,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,4,0,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,1,7,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,0,6,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,4,0,0,25000.0,2
35.0,0,3,Research Scientist,10.0,130000.0,1,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,1,0,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,3,1,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,0,6,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,2,1,0,14000.0,2
25.0,0,0,10.0,1.0,30000.0,0,0,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,4,5,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,4,5,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,0,1,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,0,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,4,0,0,45000.0,2
33.0,0,2,1.0,8.0,120000.0,2,2,1,15000.0,2
29.0,1,1,Marketing Coordinator,3.0,55000.0,0,1,0,18333.33333333333,2
31.0,0,1,6.0,5.0,70000.0,4,5,0,14000.0,2
38.0,1,3,Research Scientist,12.0,140000.0,0,0,1,11666.666666666666,2
25.0,0,0,10.0,1.0,30000.0,2,0,0,30000.0,2
32.0,1,2,0.0,7.0,100000.0,0,6,1,14285.714285714286,2
27.0,0,1,5.0,2.0,50000.0,3,1,0,25000.0,2
29.0,1,1,6.0,3.0,55000.0,2,2,0,18333.33333333333,2
35.0,0,3,Research Scientist,10.0,130000.0,4,0,1,13000.0,2
26.0,1,1,0.0,1.0,45000.0,2,0,0,45000.0,2
28.0,1,1,0.0,2.0,48000.0,2,0,0,24000.0,2
36.0,0,2,1.0,9.0,125000.0,4,5,1,13888.888888888889,2
30.0,1,1,Marketing Coordinator,4.0,57000.0,0,1,0,14250.0,2
32.0,0,1,6.0,6.0,72000.0,1,7,0,12000.0,2
39.0,1,3,Research Scientist,13.0,145000.0,1,0,1,11153.846153846154,2
26.0,0,0,10.0,2.0,31000.0,2,0,0,15500.0,2
33.0,1,2,0.0,8.0,105000.0,4,0,1,13125.0,2
28.0,0,1,5.0,3.0,52000.0,4,0,0,17333.333333333332,2
30.0,1,1,6.0,4.0,57000.0,3,4,0,14250.0,2
36.0,0,3,Research Scientist,11.0,135000.0,4,3,1,12272.727272727272,2
27.0,1,1,0.0,2.0,48000.0,0,1,0,24000.0,2
34.0,0,2,1.0,9.0,125000.0,4,0,1,13888.888888888889,2
30.0,1,1,Marketing Coordinator,4.0,57000.0,4,5,0,14250.0,2
32.0,0,1,6.0,6.0,72000.0,2,2,0,12000.0,2
39.0,1,3,Research Scientist,13.0,145000.0,2,0,1,11153.846153846154,2
26.0,0,0,10.0,2.0,31000.0,3,1,0,15500.0,2
33.0,1,2,0.0,8.0,105000.0,2,1,1,13125.0,2
28.0,0,1,5.0,3.0,52000.0,3,4,0,17333.333333333332,2
30.0,1,1,6.0,4.0,57000.0,0,0,0,14250.0,2
